IncidentID,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Section,Before/After Construction
25659193,HARDIN,US0031W,,DIXIE,AVE,37.71275695,-85.87657638,18.338,8/30/2019,1638,2,1,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25597195,HARDIN,US0031W,,DIXIE,AVE,37.70858501,-85.87381024,18.011,9/3/2019,1112,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25672669,HARDIN,US0031W,,DIXIE,AVE,37.70726432,-85.87319141,17.888,9/5/2019,1516,2,2,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25674938,HARDIN,US0031W,,DIXIE,AVE,37.71621483,-85.87785492,18.587,9/5/2019,1534,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25672663,HARDIN,US0031W,,DIXIE,AVE,37.71809574,-85.87893459,18.731,9/5/2019,1542,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25747168,HARDIN,US0031W,,DIXIE,AVE,37.71881469,-85.87931453,18.782,9/6/2019,1300,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25675040,HARDIN,US0031W,,DIXIE,AVE,37.71117299,-85.87584526,18.221,9/10/2019,1348,3,3,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25675043,HARDIN,US0031W,,DIXIE,AVE,37.7092193,-85.87458607,18.071,9/13/2019,1055,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25687520,HARDIN,US0031W,,DIXIE,AVE,37.70871954,-85.87421288,18.033,9/23/2019,1538,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25747204,HARDIN,US0031W,,DIXIE,AVE,37.707252,-85.87318601,17.889,10/3/2019,1616,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26069043,HARDIN,US0031W,,DIXIE,AVE,37.71073929,-85.87535907,18.184,10/10/2019,1513,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25850066,HARDIN,US0031W,,DIXIE,AVE,37.71662632,-85.87839917,18.625,10/18/2019,1604,2,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25993245,HARDIN,US0031W,,DIXIE,AVE,37.71026078,-85.87498091,18.145,10/21/2019,1327,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25967096,HARDIN,US0031W,,DIXIE,AVE,37.71076251,-85.87553592,18.189,10/22/2019,1715,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25993248,HARDIN,US0031W,,DIXIE,AVE,37.70504846,-85.87189232,17.732,10/24/2019,1259,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26069088,HARDIN,US0031W,,DIXIE,AVE,37.70958587,-85.87489297,18.101,10/24/2019,635,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
25967296,HARDIN,US0031W,,DIXIE,AVE,37.71879703,-85.87921405,18.779,10/25/2019,2005,3,3,0,1,CLOUDY,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
25925848,HARDIN,US0031W,,DIXIE,AVE,37.71271641,-85.87657677,18.335,10/31/2019,1311,2,1,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25993277,HARDIN,US0031W,,DIXIE,AVE,37.71526936,-85.87753447,18.52,11/4/2019,1342,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25967217,HARDIN,US0031W,,DIXIE,AVE,37.70785385,-85.87360632,17.947,11/6/2019,1719,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25967328,HARDIN,US0031W,,DIXIE,AVE,37.70807047,-85.87378431,17.969,11/8/2019,1206,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
25993323,HARDIN,US0031W,,DIXIE,AVE,37.71276302,-85.87662421,18.273,11/11/2019,2342,2,2,0,0,SNOWING,SNOW/SLUSH,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26016893,HARDIN,US0031W,,DIXIE,AVE,37.70876811,-85.87428257,18.036,11/23/2019,1831,2,2,0,0,RAINING,WET,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26016847,HARDIN,US0031W,,DIXIE,AVE,37.70466456,-85.87151842,17.71,11/26/2019,954,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26016844,HARDIN,US0031W,,DIXIE,AVE,37.7118156,-85.87585589,18.263,11/26/2019,1839,2,2,0,0,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26098032,HARDIN,US0031W,,DIXIE,AVE,37.70882661,-85.8740138,18.032,12/6/2019,1208,2,2,0,0,CLOUDY,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26100730,HARDIN,US0031W,,DIXIE,AVE,37.70911747,-85.87456649,18.064,12/6/2019,1850,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26100617,HARDIN,US0031W,,DIXIE,AVE,37.71794751,-85.87886727,18.721,12/7/2019,1938,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26100752,HARDIN,US0031W,,DIXIE,AVE,37.70911402,-85.87449176,18.062,12/11/2019,1137,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26098042,HARDIN,US0031W,,DIXIE,AVE,37.70897356,-85.87439646,18.051,12/13/2019,1436,2,2,0,0,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26100767,HARDIN,US0031W,,DIXIE,AVE,37.71780179,-85.87877515,18.73,12/13/2019,1728,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26100652,HARDIN,US0031W,,DIXIE,AVE,37.71251749,-85.87644954,18.32,12/19/2019,1847,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26216266,HARDIN,US0031W,,DIXIE,AVE,37.71794811,-85.87886972,18.721,12/22/2019,1914,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Saint John Road to US 31W Bypass,Before
26154481,HARDIN,US0031W,,DIXIE,AVE,37.7091954,-85.87453072,18.068,12/23/2019,1353,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26095923,HARDIN,US0031W,,DIXIE,AVE,37.71672076,-85.87855269,18.634,12/23/2019,1419,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
26216310,HARDIN,US0031W,,DIXIE,AVE,37.71331717,-85.87655648,18.373,12/29/2019,1536,2,2,0,1,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Saint John Road to US 31W Bypass,Before
33349189,HARDIN,US0031W,,DIXIE,AVE,37.7252816,-85.88274493,19.262,5/25/2024,1102,2,2,0,2,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31253055,HARDIN,US0031W,,DIXIE,AVE,37.72828645,-85.88399919,19.477,2/17/2023,2048,2,2,0,1,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31294313,HARDIN,US0031W,,DIXIE,AVE,37.72831025,-85.88397806,19.477,2/26/2023,2145,2,2,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31317809,HARDIN,US0031W,,DIXIE,AVE,37.7282343,-85.88396959,19.474,3/4/2023,1111,2,2,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31566353,HARDIN,US0031W,,DIXIE,AVE,37.72828938,-85.88398787,19.477,4/30/2023,1918,2,2,0,1,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32367300,HARDIN,US0031W,,DIXIE,AVE,37.72594954,-85.88311231,19.311,10/7/2023,1538,2,2,0,1,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
33756423,HARDIN,US0031W,1307,DIXIE,AVE,37.72108721,-85.88042025,18.95,8/26/2024,1137,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
30728063,HARDIN,US0031W,,DIXIE,AVE,37.72002943,-85.88018422,18.877,9/16/2022,1340,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
30601491,HARDIN,US0031W,,DIXIE,AVE,37.7234319,-85.88159546,19.12,9/17/2022,2048,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
30708796,HARDIN,US0031W,,DIXIE,AVE,37.72795984,-85.88380049,19.453,10/10/2022,1132,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
30708809,HARDIN,US0031W,,DIXIE,AVE,37.72837133,-85.88402637,19.473,10/11/2022,1616,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
30910470,HARDIN,US0031W,,DIXIE,AVE,37.72820116,-85.88404802,19.471,12/2/2022,1905,2,2,0,0,RAINING,WET,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31124461,HARDIN,US0031W,,DIXIE,AVE,37.72829458,-85.88422518,19.468,12/13/2022,1914,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
30954645,HARDIN,US0031W,,DIXIE,AVE,37.72419511,-85.88226268,19.184,12/15/2022,1721,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31014079,HARDIN,US0031W,,DIXIE,AVE,37.72829485,-85.88400087,19.478,1/2/2023,1903,2,2,0,0,CLEAR,WET,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31124479,HARDIN,US0031W,,DIXIE,AVE,37.72836014,-85.88398424,19.474,1/15/2023,1546,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31317748,HARDIN,US0031W,,DIXIE,AVE,37.71982234,-85.88005731,18.856,2/7/2023,1701,2,2,0,0,,,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,,US 31W Bypass to KY 3005,After
31223344,HARDIN,US0031W,,DIXIE,AVE,37.72826796,-85.88416332,19.471,2/7/2023,851,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31317708,HARDIN,US0031W,,DIXIE,AVE,37.72229083,-85.88124094,19.043,2/15/2023,905,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31472908,HARDIN,US0031W,,DIXIE,AVE,37.72844686,-85.8836414,19.462,2/23/2023,1907,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31296706,HARDIN,US0031W,,DIXIE,AVE,37.72604845,-85.883162,19.318,2/27/2023,955,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31411690,HARDIN,US0031W,,DIXIE,AVE,37.72835894,-85.88407316,19.473,3/8/2023,2227,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31486410,HARDIN,US0031W,,DIXIE,AVE,37.72818452,-85.88394352,19.47,4/4/2023,713,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAWN,US 31W Bypass to KY 3005,After
31486423,HARDIN,US0031W,,DIXIE,AVE,37.72740354,-85.88355012,19.398,4/5/2023,1552,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31510020,HARDIN,US0031W,,DIXIE,AVE,37.72819142,-85.884181,19.475,4/12/2023,2238,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
31566733,HARDIN,US0031W,,DIXIE,AVE,37.71950389,-85.87992313,18.824,4/17/2023,1037,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31541797,HARDIN,US0031W,,DIXIE,AVE,37.72699056,-85.88335687,19.383,4/18/2023,1659,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31789339,HARDIN,US0031W,,DIXIE,AVE,37.72436698,-85.88207377,19.191,5/2/2023,1550,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31781539,HARDIN,US0031W,,DIXIE,AVE,37.72829083,-85.88400288,19.478,5/16/2023,223,2,2,0,0,RAINING,WET,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31789283,HARDIN,US0031W,,DIXIE,AVE,37.72345525,-85.88186352,19.129,5/27/2023,1140,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31789288,HARDIN,US0031W,,DIXIE,AVE,37.71939732,-85.87987064,18.834,5/29/2023,1035,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31743974,HARDIN,US0031W,,DIXIE,AVE,37.72824521,-85.88397395,19.474,6/8/2023,1418,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32181571,HARDIN,US0031W,,DIXIE,AVE,37.72829375,-85.88401025,19.477,6/21/2023,813,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
31889564,HARDIN,US0031W,,DIXIE,AVE,37.7260123,-85.88289261,19.312,6/30/2023,1423,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32126491,HARDIN,US0031W,,DIXIE,AVE,37.72819175,-85.8839437,19.47,8/24/2023,1200,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32180926,HARDIN,US0031W,,DIXIE,AVE,37.72011107,-85.87998697,18.88,9/5/2023,1322,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32353321,HARDIN,US0031W,,DIXIE,AVE,37.7283435,-85.88402564,19.475,9/8/2023,2127,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
32169063,HARDIN,US0031W,,DIXIE,AVE,37.7282923,-85.88398955,19.478,9/8/2023,1305,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32224158,HARDIN,US0031W,,DIXIE,AVE,37.72829665,-85.88399436,19.478,9/16/2023,2143,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
32274979,HARDIN,US0031W,,DIXIE,AVE,37.72779067,-85.88378828,19.442,9/22/2023,2210,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
32367368,HARDIN,US0031W,,DIXIE,AVE,37.72302424,-85.88167546,19.098,9/28/2023,1834,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,US 31W Bypass to KY 3005,After
32367389,HARDIN,US0031W,,DIXIE,AVE,37.72790591,-85.88410857,19.46,9/28/2023,1734,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32367374,HARDIN,US0031W,,DIXIE,AVE,37.7280086,-85.88385868,19.457,10/5/2023,1515,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32335100,HARDIN,US0031W,1307,DIXIE,AVE,37.71991535,-85.87968655,18.859,10/11/2023,1340,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32504137,HARDIN,US0031W,,DIXIE,AVE,37.72269553,-85.88150967,19.039,11/7/2023,1400,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32534896,HARDIN,US0031W,,DIXIE,AVE,37.72589717,-85.88277105,19.302,11/8/2023,1643,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32505538,HARDIN,US0031W,,DIXIE,AVE,37.7279238,-85.88380326,19.451,11/8/2023,1803,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
32505552,HARDIN,US0031W,,DIXIE,AVE,37.72371305,-85.88198114,19.147,11/16/2023,1821,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
32534905,HARDIN,US0031W,,DIXIE,AVE,37.72693055,-85.8836128,19.383,11/30/2023,1604,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32692236,HARDIN,US0031W,,DIXIE,AVE,37.71958243,-85.87996011,18.823,12/12/2023,1451,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32630560,HARDIN,US0031W,,DIXIE,AVE,37.72355306,-85.88194913,19.136,12/19/2023,1142,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32652066,HARDIN,US0031W,,DIXIE,AVE,37.72445617,-85.88211068,19.197,12/20/2023,1828,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,US 31W Bypass to KY 3005,After
32733465,HARDIN,US0031W,1608,DIXIE,AVE,37.72680513,-85.88355583,19.374,12/26/2023,1500,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
32837883,HARDIN,US0031W,,DIXIE,AVE,37.7271237,-85.8836944,19.396,1/29/2024,1717,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,US 31W Bypass to KY 3005,After
